MeterName,MeterCategory,MeterSubCategory,SKU,Offering,License,Version,Region,Rate
NV12s v3,Virtual Machines,NVSv3 Series Windows,NV12s v3,Standard,Windows,v3,AP Southeast,1563.6599999999999
NV12s v3,Virtual Machines,NVSv3 Series Windows,NV12s v3,Standard,Windows,v3,US East,1235.1599999999999
NV12s v3,Virtual Machines,NVSv3 Series,NV12s v3,Standard,BYOL,v3,US East,832.1999999999999
NV12s v3,Virtual Machines,NVSv3 Series,NV12s v3,Standard,BYOL,v3,EU West,1040.98
NV12s v3,Virtual Machines,NVSv3 Series Windows,NV12s v3,Standard,Windows,v3,US West,1235.1599999999999
NV12s v3,Virtual Machines,NVSv3 Series Windows,NV12s v3,Standard,Windows,v3,EU North,1286.26
NV12s v3,Virtual Machines,NVSv3 Series,NV12s v3,Standard,BYOL,v3,EU North,883.3
NV12s v3,Virtual Machines,NVSv3 Series Windows,NV12s v3,Standard,Windows,v3,EU West,1443.94
NV12s v3,Virtual Machines,NVSv3 Series,NV12s v3,Standard,BYOL,v3,US West,832.1999999999999
NV24s v3,Virtual Machines,NVSv3 Series,NV24s v3,Standard,BYOL,v3,US West 2,1664.3999999999999
NV24s v3,Virtual Machines,NVSv3 Series Windows,NV24s v3,Standard,Windows,v3,US West 2,2470.3199999999997
NV24s v3,Virtual Machines,NVSv3 Series,NV24s v3,Standard,BYOL,v3,AP Southeast,2321.4
NV24s v3,Virtual Machines,NVSv3 Series Windows,NV24s v3,Standard,Windows,v3,AP Southeast,3127.3199999999997
NV24s v3,Virtual Machines,NVSv3 Series Windows,NV24s v3,Standard,Windows,v3,EU North,2572.52
NV24s v3,Virtual Machines,NVSv3 Series,NV24s v3,Standard,BYOL,v3,US East,1664.3999999999999
NV24s v3,Virtual Machines,NVSv3 Series Windows,NV24s v3,Standard,Windows,v3,US West,2470.3199999999997
NV24s v3,Virtual Machines,NVSv3 Series,NV24s v3,Standard,BYOL,v3,EU West,2080.5
NV24s v3,Virtual Machines,NVSv3 Series Windows,NV24s v3,Standard,Windows,v3,US East,2470.3199999999997
NV24s v3,Virtual Machines,NVSv3 Series,NV24s v3,Standard,BYOL,v3,EU North,1766.6
NV24s v3,Virtual Machines,NVSv3 Series,NV24s v3,Standard,BYOL,v3,US West,1664.3999999999999
NV24s v3,Virtual Machines,NVSv3 Series Windows,NV24s v3,Standard,Windows,v3,EU West,2886.42
NV48s v3,Virtual Machines,NVSv3 Series Windows,NV48s v3,Standard,Windows,v3,US West 2,4940.639999999999
NV48s v3,Virtual Machines,NVSv3 Series,NV48s v3,Standard,BYOL,v3,US West 2,3328.7999999999997
NV48s v3,Virtual Machines,NVSv3 Series,NV48s v3,Standard,BYOL,v3,AP Southeast,4642.8
NV48s v3,Virtual Machines,NVSv3 Series Windows,NV48s v3,Standard,Windows,v3,AP Southeast,6254.639999999999
NV48s v3,Virtual Machines,NVSv3 Series Windows,NV48s v3,Standard,Windows,v3,EU North,5143.58
NV48s v3,Virtual Machines,NVSv3 Series,NV48s v3,Standard,BYOL,v3,US West,3328.7999999999997
NV48s v3,Virtual Machines,NVSv3 Series Windows,NV48s v3,Standard,Windows,v3,US East,4940.639999999999
NV48s v3,Virtual Machines,NVSv3 Series,NV48s v3,Standard,BYOL,v3,EU West,4161
NV48s v3,Virtual Machines,NVSv3 Series,NV48s v3,Standard,BYOL,v3,US East,3328.7999999999997
NV48s v3,Virtual Machines,NVSv3 Series,NV48s v3,Standard,BYOL,v3,EU North,3531.7400000000002
NV48s v3,Virtual Machines,NVSv3 Series Windows,NV48s v3,Standard,Windows,v3,US West,4940.639999999999
NV48s v3,Virtual Machines,NVSv3 Series Windows,NV48s v3,Standard,Windows,v3,EU West,5772.84
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16a v4,Standard,Windows,v4,US East,1097.92
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16a v4,Standard,Windows,v4,EU West,1208.8799999999999
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16a v4,Standard,BYOL,v4,US East 2,560.64
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16a v4,Standard,Windows,v4,US West 2,1097.92
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16a v4,Standard,BYOL,v4,US West 2,560.64
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16a v4,Standard,Windows,v4,AP Southeast,1238.08
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16a v4,Standard,BYOL,v4,AP Southeast,700.8
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16a v4,Standard,BYOL,v4,EU West,671.6
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16a v4,Standard,BYOL,v4,US East,560.64
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16a v4,Standard,BYOL,v4,EU North,624.88
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16a v4,Standard,Windows,v4,EU North,1162.16
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16a v4,Standard,Windows,v4,US East 2,1097.92
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16as v4,Standard,Windows,v4,US East,1097.92
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16as v4,Standard,Windows,v4,EU West,1208.8799999999999
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16as v4,Standard,BYOL,v4,US East 2,560.64
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16as v4,Standard,Windows,v4,US West 2,1097.92
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16as v4,Standard,BYOL,v4,US West 2,560.64
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16as v4,Standard,Windows,v4,AP Southeast,1238.08
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16as v4,Standard,BYOL,v4,AP Southeast,700.8
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16as v4,Standard,BYOL,v4,EU West,671.6
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16as v4,Standard,BYOL,v4,US East,560.64
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series,D16as v4,Standard,BYOL,v4,EU North,624.88
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16as v4,Standard,Windows,v4,EU North,1162.16
D16a v4/D16as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D16as v4,Standard,Windows,v4,US East 2,1097.92
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2a v4,Standard,BYOL,v4,US West 2,70.08
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2a v4,Standard,Windows,v4,EU North,145.27
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2a v4,Standard,Windows,v4,AP Southeast,154.76
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2a v4,Standard,BYOL,v4,US East 2,70.08
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2a v4,Standard,BYOL,v4,AP Southeast,87.6
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2a v4,Standard,Windows,v4,US East 2,137.24
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2a v4,Standard,BYOL,v4,EU West,83.95
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2a v4,Standard,Windows,v4,US West 2,137.24
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2a v4,Standard,Windows,v4,EU West,151.10999999999999
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2a v4,Standard,Windows,v4,US East,137.24
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2a v4,Standard,BYOL,v4,US East,70.08
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2a v4,Standard,BYOL,v4,EU North,78.11
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2as v4,Standard,BYOL,v4,US West 2,70.08
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2as v4,Standard,Windows,v4,EU North,145.27
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2as v4,Standard,Windows,v4,AP Southeast,154.76
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2as v4,Standard,BYOL,v4,US East 2,70.08
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2as v4,Standard,BYOL,v4,AP Southeast,87.6
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2as v4,Standard,Windows,v4,US East 2,137.24
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2as v4,Standard,BYOL,v4,EU West,83.95
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2as v4,Standard,Windows,v4,US West 2,137.24
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2as v4,Standard,Windows,v4,EU West,151.10999999999999
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D2as v4,Standard,Windows,v4,US East,137.24
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2as v4,Standard,BYOL,v4,US East,70.08
D2a v4/D2as v4,Virtual Machines,Dav4/Dasv4 Series,D2as v4,Standard,BYOL,v4,EU North,78.11
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32a v4,Standard,BYOL,v4,US East 2,1121.28
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32a v4,Standard,BYOL,v4,US East,1121.28
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32a v4,Standard,Windows,v4,EU West,2417.7599999999998
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32a v4,Standard,Windows,v4,US East 2,2195.84
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32a v4,Standard,Windows,v4,EU North,2324.32
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32a v4,Standard,BYOL,v4,EU West,1343.2
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32a v4,Standard,BYOL,v4,US West 2,1121.28
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32a v4,Standard,Windows,v4,US East,2195.84
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32a v4,Standard,Windows,v4,US West 2,2195.84
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32a v4,Standard,BYOL,v4,AP Southeast,1401.6
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32a v4,Standard,Windows,v4,AP Southeast,2476.16
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32a v4,Standard,BYOL,v4,EU North,1249.76
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32as v4,Standard,BYOL,v4,US East 2,1121.28
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32as v4,Standard,BYOL,v4,US East,1121.28
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32as v4,Standard,Windows,v4,EU West,2417.7599999999998
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32as v4,Standard,Windows,v4,US East 2,2195.84
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32as v4,Standard,Windows,v4,EU North,2324.32
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32as v4,Standard,BYOL,v4,EU West,1343.2
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32as v4,Standard,BYOL,v4,US West 2,1121.28
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32as v4,Standard,Windows,v4,US East,2195.84
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32as v4,Standard,Windows,v4,US West 2,2195.84
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32as v4,Standard,BYOL,v4,AP Southeast,1401.6
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D32as v4,Standard,Windows,v4,AP Southeast,2476.16
D32a v4/D32as v4,Virtual Machines,Dav4/Dasv4 Series,D32as v4,Standard,BYOL,v4,EU North,1249.76
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48a v4,Standard,BYOL,v4,US East 2,1681.9199999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48a v4,Standard,BYOL,v4,EU North,1874.64
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48a v4,Standard,Windows,v4,US East,3293.7599999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48a v4,Standard,BYOL,v4,AP Southeast,2102.4
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48a v4,Standard,BYOL,v4,US East,1681.9199999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48a v4,Standard,Windows,v4,EU West,3626.64
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48a v4,Standard,BYOL,v4,EU West,2014.8
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48a v4,Standard,Windows,v4,US West 2,3293.7599999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48a v4,Standard,Windows,v4,EU North,3486.48
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48a v4,Standard,Windows,v4,AP Southeast,3714.2400000000002
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48a v4,Standard,BYOL,v4,US West 2,1681.9199999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48a v4,Standard,Windows,v4,US East 2,3293.7599999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48as v4,Standard,BYOL,v4,US East 2,1681.9199999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48as v4,Standard,BYOL,v4,EU North,1874.64
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48as v4,Standard,Windows,v4,US East,3293.7599999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48as v4,Standard,BYOL,v4,AP Southeast,2102.4
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48as v4,Standard,BYOL,v4,US East,1681.9199999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48as v4,Standard,Windows,v4,EU West,3626.64
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48as v4,Standard,BYOL,v4,EU West,2014.8
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48as v4,Standard,Windows,v4,US West 2,3293.7599999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48as v4,Standard,Windows,v4,EU North,3486.48
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48as v4,Standard,Windows,v4,AP Southeast,3714.2400000000002
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series,D48as v4,Standard,BYOL,v4,US West 2,1681.9199999999998
D48a v4/D48as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D48as v4,Standard,Windows,v4,US East 2,3293.7599999999998
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4a v4,Standard,BYOL,v4,US West 2,140.16
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4a v4,Standard,Windows,v4,US East,274.48
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4a v4,Standard,BYOL,v4,US East,140.16
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4a v4,Standard,Windows,v4,EU North,290.54
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4a v4,Standard,Windows,v4,US East 2,274.48
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4a v4,Standard,Windows,v4,AP Southeast,309.52
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4a v4,Standard,BYOL,v4,EU West,167.9
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4a v4,Standard,Windows,v4,US West 2,274.48
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4a v4,Standard,BYOL,v4,US East 2,140.16
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4a v4,Standard,BYOL,v4,AP Southeast,175.2
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4a v4,Standard,Windows,v4,EU West,302.21999999999997
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4a v4,Standard,BYOL,v4,EU North,156.22
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4as v4,Standard,BYOL,v4,US West 2,140.16
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4as v4,Standard,Windows,v4,US East,274.48
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4as v4,Standard,BYOL,v4,US East,140.16
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4as v4,Standard,Windows,v4,EU North,290.54
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4as v4,Standard,Windows,v4,US East 2,274.48
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4as v4,Standard,Windows,v4,AP Southeast,309.52
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4as v4,Standard,BYOL,v4,EU West,167.9
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4as v4,Standard,Windows,v4,US West 2,274.48
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4as v4,Standard,BYOL,v4,US East 2,140.16
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4as v4,Standard,BYOL,v4,AP Southeast,175.2
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D4as v4,Standard,Windows,v4,EU West,302.21999999999997
D4a v4/D4as v4,Virtual Machines,Dav4/Dasv4 Series,D4as v4,Standard,BYOL,v4,EU North,156.22
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64a v4,Standard,BYOL,v4,US West 2,2242.56
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64a v4,Standard,Windows,v4,US East,4391.68
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64a v4,Standard,BYOL,v4,EU North,2499.52
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64a v4,Standard,BYOL,v4,AP Southeast,2803.2
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64a v4,Standard,BYOL,v4,EU West,2686.4
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64a v4,Standard,BYOL,v4,US East 2,2242.56
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64a v4,Standard,BYOL,v4,US East,2242.56
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64a v4,Standard,Windows,v4,AP Southeast,4952.32
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64a v4,Standard,Windows,v4,EU North,4648.64
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64a v4,Standard,Windows,v4,US East 2,4391.68
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64a v4,Standard,Windows,v4,EU West,4835.5199999999995
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64a v4,Standard,Windows,v4,US West 2,4391.68
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64as v4,Standard,BYOL,v4,US West 2,2242.56
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64as v4,Standard,Windows,v4,US East,4391.68
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64as v4,Standard,BYOL,v4,EU North,2499.52
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64as v4,Standard,BYOL,v4,AP Southeast,2803.2
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64as v4,Standard,BYOL,v4,EU West,2686.4
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64as v4,Standard,BYOL,v4,US East 2,2242.56
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series,D64as v4,Standard,BYOL,v4,US East,2242.56
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64as v4,Standard,Windows,v4,AP Southeast,4952.32
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64as v4,Standard,Windows,v4,EU North,4648.64
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64as v4,Standard,Windows,v4,US East 2,4391.68
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64as v4,Standard,Windows,v4,EU West,4835.5199999999995
D64a v4/D64as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D64as v4,Standard,Windows,v4,US West 2,4391.68
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8a v4,Standard,BYOL,v4,AP Southeast,350.4
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8a v4,Standard,Windows,v4,AP Southeast,619.04
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8a v4,Standard,BYOL,v4,US West 2,280.32
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8a v4,Standard,Windows,v4,US East,548.96
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8a v4,Standard,BYOL,v4,EU West,335.8
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8a v4,Standard,BYOL,v4,EU North,312.44
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8a v4,Standard,BYOL,v4,US East,280.32
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8a v4,Standard,BYOL,v4,US East 2,280.32
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8a v4,Standard,Windows,v4,US West 2,548.96
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8a v4,Standard,Windows,v4,EU North,581.08
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8a v4,Standard,Windows,v4,EU West,604.4399999999999
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8a v4,Standard,Windows,v4,US East 2,548.96
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8as v4,Standard,BYOL,v4,AP Southeast,350.4
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8as v4,Standard,Windows,v4,AP Southeast,619.04
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8as v4,Standard,BYOL,v4,US West 2,280.32
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8as v4,Standard,Windows,v4,US East,548.96
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8as v4,Standard,BYOL,v4,EU West,335.8
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8as v4,Standard,BYOL,v4,EU North,312.44
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8as v4,Standard,BYOL,v4,US East,280.32
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series,D8as v4,Standard,BYOL,v4,US East 2,280.32
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8as v4,Standard,Windows,v4,US West 2,548.96
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8as v4,Standard,Windows,v4,EU North,581.08
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8as v4,Standard,Windows,v4,EU West,604.4399999999999
D8a v4/D8as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D8as v4,Standard,Windows,v4,US East 2,548.96
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96a v4,Standard,Windows,v4,US West 2,6587.5199999999995
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96a v4,Standard,Windows,v4,AP Southeast,7428.4800000000005
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96a v4,Standard,BYOL,v4,US East 2,3363.8399999999997
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96a v4,Standard,Windows,v4,US East,6587.5199999999995
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96a v4,Standard,BYOL,v4,AP Southeast,4204.8
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96a v4,Standard,BYOL,v4,US West 2,3363.8399999999997
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96a v4,Standard,Windows,v4,EU North,6972.96
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96a v4,Standard,BYOL,v4,US East,3363.8399999999997
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96a v4,Standard,BYOL,v4,EU West,4029.6
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96a v4,Standard,Windows,v4,US East 2,6587.5199999999995
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96a v4,Standard,BYOL,v4,EU North,3749.28
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96a v4,Standard,Windows,v4,EU West,7253.28
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96as v4,Standard,Windows,v4,US West 2,6587.5199999999995
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96as v4,Standard,Windows,v4,AP Southeast,7428.4800000000005
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96as v4,Standard,BYOL,v4,US East 2,3363.8399999999997
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96as v4,Standard,Windows,v4,US East,6587.5199999999995
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96as v4,Standard,BYOL,v4,AP Southeast,4204.8
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96as v4,Standard,BYOL,v4,US West 2,3363.8399999999997
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96as v4,Standard,Windows,v4,EU North,6972.96
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96as v4,Standard,BYOL,v4,US East,3363.8399999999997
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96as v4,Standard,BYOL,v4,EU West,4029.6
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96as v4,Standard,Windows,v4,US East 2,6587.5199999999995
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series,D96as v4,Standard,BYOL,v4,EU North,3749.28
D96a v4/D96as v4,Virtual Machines,Dav4/Dasv4 Series Windows,D96as v4,Standard,Windows,v4,EU West,7253.28
